Breed,Disorder,Product Title
afghan hound,Inherited skin disorders,derm complete dry dog food original
afghan hound,Inherited skin disorders,derm complete skin care & food sensitivities wet dog food original can
afghan hound,Inherited skin disorders,large breed mature adult dog food
afghan hound,Inherited skin disorders,metabolic + mobility mini dog food
afghan hound,Inherited skin disorders,multi-benefit adult small & mini dry dog food
afghan hound,Inherited skin disorders,multi-benefit + weight adult 1+ large breed dry dog food
afghan hound,Inherited skin disorders,multi-benefit + weight adult 1+ small & mini dry dog food
afghan hound,Inherited skin disorders,derm complete mini dog food
afghan hound,Inherited skin disorders,multi-benefit adult medium dry dog food
afghan hound,Inherited skin disorders,multi-benefit + weight adult 1+ medium dry dog food
afghan hound,Inherited skin disorders,i/d digestive care dog food
afghan hound,Inherited skin disorders,d/d food sensitivities wet dog food duck can
afghan hound,Inherited skin disorders,sensitive stomach & skin adult medium breed dry dog food with chicken
afghan hound,Inherited skin disorders,adult small & mini breed dry dog food with lamb & rice
afghan hound,Inherited skin disorders,z/d food sensitivities dog wet food original can
afghan hound,Inherited skin disorders,metabolic + mobility dog food
afghan hound,Inherited skin disorders,multi-benefit + dental adult 1+ small & mini dry dog food
afghan hound,Inherited skin disorders,multi-benefit + dental adult 1+ medium and large breed dry dog food
afghan hound,Inherited skin disorders,sensitive stomach & skin adult small & mini breed dry dog food chicken
afghan hound,Inherited skin disorders,j/d dry dog food original
afghan hound,Inherited skin disorders,i/d dog food
afghan hound,Inherited skin disorders,senior small & mini breed dry dog food with chicken
afghan hound,Inherited skin disorders,adult medium breed dry dog food with chicken
afghan hound,Inherited skin disorders,mature adult small & mini breed dry dog food with chicken
afghan hound,Inherited skin disorders,adult small & mini breed dry dog food with chicken
afghan hound,Inherited skin disorders,z/d mini food sensitivities dry dog food original bag
afghan hound,Inherited skin disorders,i/d digestive care wet dog food with turkey can
afghan hound,Inherited skin disorders,j/d reduced calorie dry dog food
afghan hound,Inherited skin disorders,derm complete puppy dry dog food original
afghan hound,Inherited skin disorders,multi-benefit adult wet dog food
afghan hound,Inherited skin disorders,z/d food sensitivities dry dog food original bag
afghan hound,Inherited skin disorders,"adult small bites no corn, wheat, soy chicken & brown rice recipe dog food             "
afghan hound,Inherited skin disorders,adult 7+ senior vitality small & mini chicken meal & rice recipe dog food
afghan hound,Inherited skin disorders,d/d potato & venison recipe dry dog food
afghan hound,Inherited skin disorders,d/d potato & duck recipe dog food
afghan hound,Inherited skin disorders,d/d duck formula wet dog food
afghan hound,Inherited skin disorders,z/d low fat hydrolyzed soy recipe dry dog food
afghan hound,Inherited skin disorders,puppy lamb meal & brown rice recipe
afghan hound,Inherited skin disorders,puppy chicken & rice stew
afghan hound,Inherited skin disorders,puppy small & mini beef & barley entrée
afghan hound,Inherited skin disorders,adult salmon & barley entrée dog food
afghan hound,Inherited skin disorders,adult salmon & brown rice recipe dog food
afghan hound,Inherited skin disorders,"adult healthy cuisine roasted chicken, carrots & spinach stew dog food                 "
afghan hound,Inherited skin disorders,adult large breed chicken & barley recipe dog food
afghan hound,Inherited skin disorders,"adult large breed no corn, wheat, soy chicken & brown rice recipe dog food             "
afghan hound,Inherited skin disorders,adult light with chicken meal & barley dog food
afghan hound,Inherited skin disorders,"adult 6+ large breed chicken meal, barley & rice recipe dog food                       "
afghan hound,Inherited skin disorders,"adult 7+ chicken meal, barley & rice recipe dog food                                   "
afghan hound,Inherited skin disorders,adult lamb meal & brown rice recipe dog food
afghan hound,Inherited skin disorders,hypo dog treats
afghan hound,Inherited skin disorders,d/d potato & salmon recipe dry dog food
afghan hound,Inherited skin disorders,d/d potato & venison recipe wet dog food
afghan hound,Inherited skin disorders,d/d salmon formula wet dog food
afghan hound,Inherited skin disorders,puppy sensitive stomach & skin salmon & vegetable stew
afghan hound,Inherited skin disorders,puppy sensitive stomach & skin salmon & brown rice recipe
afghan hound,Inherited skin disorders,puppy small bites chicken & brown rice recipe
afghan hound,Inherited skin disorders,adult sensitive stomach & skin chicken & vegetable entrée dog food
afghan hound,Inherited skin disorders,adult sensitive stomach & skin salmon & vegetable entrée dog food
afghan hound,Inherited skin disorders,adult sensitive stomach & skin grain free chicken & potato recipe dog food
afghan hound,Inherited skin disorders,adult sensitive stomach & skin tender chicken & vegetable stew dog food
afghan hound,Inherited skin disorders,adult sensitive stomach & skin pollock meal & insect recipe dog food
afghan hound,Inherited skin disorders,adult sensitive stomach & skin large breed
afghan hound,Inherited skin disorders,adult
afghan hound,Inherited skin disorders,adult light small bites with chicken meal & barley dog food
afghan hound,Inherited skin disorders,adult light small & mini with chicken meal & barley dog food
afghan hound,Inherited skin disorders,"adult no corn, wheat, soy chicken & brown rice recipe dog food                         "
afghan hound,Inherited skin disorders,adult 7+ senior vitality chicken & vegetable stew dog food
afghan hound,Inherited skin disorders,adult 7+ senior vitality chicken & rice recipe dog food
afghan hound,Inherited skin disorders,"adult 7+ no corn, wheat, soy chicken & brown rice dog food                             "
afghan hound,Inherited skin disorders,z/d small bites dry dog food
afghan hound,Inherited skin disorders,z/d wet dog food
afghan hound,Inherited skin disorders,z/d dry dog food
afghan hound,Inherited skin disorders,derm complete puppy rice & egg recipe dry dog food
afghan hound,Inherited skin disorders,derm complete rice & egg recipe wet dog food
afghan hound,Inherited skin disorders,derm complete rice & egg recipe dry dog food
afghan hound,Inherited skin disorders,adult small bites lamb meal & brown rice recipe dog food
afghan hound,Inherited skin disorders,adult sensitive stomach & skin tender turkey & rice stew dog food
afghan hound,Inherited skin disorders,adult sensitive stomach & skin small bites
afghan hound,Inherited skin disorders,adult sensitive stomach & skin small & mini chicken recipe dog food
afghan hound,Inherited skin disorders,"adult 7+ small bites chicken meal, barley & rice recipe dog food                       "
afghan hound,Inherited skin disorders,adult chicken & barley entrée dog food
afghan hound,Inherited skin disorders,adult chicken & beef entrée dog food
afghan hound,Inherited skin disorders,adult beef & barley entrée dog food
afghan hound,Inherited skin disorders,hill's science diet adult sensitive stomach & skin chicken recipe dog food
afghan hound,Inherited skin disorders,adult small bites chicken & barley recipe dog food
afghan hound,Inherited skin disorders,adult large breed lamb meal & brown rice recipe dog food
afghan hound,Inherited skin disorders,adult light large breed chicken meal & barley recipe dog food
afghan hound,Inherited skin disorders,adult chicken & barley recipe dog food
afghan hound,Inherited skin disorders,"adult oral care chicken, rice & barley recipe dog food                                 "
afghan hound,Inherited skin disorders,adult 7+ senior vitality small & mini chicken & vegetable stew dog food
afghan hound,Inherited skin disorders,adult turkey & barley dog food
afghan hound,Inherited skin disorders,"adult 6+ large breed no corn, wheat, soy chicken & brown rice recipe dog food          "
afghan hound,Inherited skin disorders,adult light with liver dog food
afghan hound,Inherited skin disorders,"adult no corn, wheat, soy savory stew with chicken & zucchini dog food                 "
airedale terrier,Inherited blood disorders,l/d wet dog food original
airedale terrier,Inherited blood disorders,u/d dry dog food original
airedale terrier,Inherited blood disorders,l/d dry dog food original
airedale terrier,Inherited blood disorders,i/d low fat dog food
airedale terrier,Inherited blood disorders,w/d wet dog food with chicken
airedale terrier,Inherited blood disorders,u/d wet dog food original
airedale terrier,Inherited blood disorders,w/d dry dog food with chicken
airedale terrier,Inherited blood disorders,u/d chicken flavor wet dog food
airedale terrier,Inherited blood disorders,u/d dry dog food
airedale terrier,Inherited blood disorders,c/d multicare low fat vegetables & turkey stew dog food
airedale terrier,Inherited blood disorders,c/d multicare low fat dog food
airedale terrier,Inherited blood disorders,w/d multi-benefit vegetable & chicken stew dog food
airedale terrier,Inherited blood disorders,w/d multi-benefit chicken flavor wet dog food
airedale terrier,Inherited blood disorders,w/d multi-benefit dry dog food
airedale terrier,Inherited blood disorders,l/d chicken flavor wet dog food
airedale terrier,Inherited blood disorders,l/d chicken flavor dog food
airedale terrier,Inherited blood disorders,i/d low fat original flavor dog food
airedale terrier,Inherited blood disorders,"i/d low fat rice, vegetable and chicken stew dog food                                  "
airedale terrier,Inherited blood disorders,c/d multicare + metabolic weight dry dog food
airedale terrier,Inherited cardiovascular disorders,medium mature adult 7+ dog food with chicken dry bag
airedale terrier,Inherited cardiovascular disorders,mature adult medium dog food
airedale terrier,Inherited cardiovascular disorders,j/d wet dog food with chicken
airedale terrier,Inherited cardiovascular disorders,hypoallergenic adult large breed dry dog food with salmon
airedale terrier,Inherited cardiovascular disorders,hypoallergenic adult medium breed dry dog food with salmon
